unit_id,average_baseline_price,number_of_bookings,property_id,bedroom,bathroom,beds,capacity,ac,balcony,beachfront,breakfast,building_staff,cable_tv,essentials,garden,gym,hair_dryer,hanger,heating,hot_water,kitchen,linens,lock,luggage_drop_off,parking,pool,private_entrance,shampoo,tv,washer,wifi,workspace,property_type,property_design,lat,lng,area_id,area_name
UN1173,749581.6923409867,118,PR0112,1,0,1,2,1,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,4,0,-8.797821,115.149441,A0010,Jimbaran
UN1223,1015783.8465436422,87,PR0093,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.825629,115.153055,A0011,Ungasan
UN1228,2384073.2833811906,109,PR0104,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.8160943,115.1002842,A0013,Padang Padang
UN1230,941719.6772097234,215,PR0092,2,2,2,4,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,2,0,-8.800425,115.147582,A0010,Jimbaran
UN1254,1577845.010813122,13,PR0098,3,3,3,6,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,2,0,-8.7846485,115.1552891,A0010,Jimbaran
UN1280,1476834.2632652011,10,PR0090,2,2,2,4,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,2,0,-8.8064365,115.1142419,A0008,Bingin
UN1293,2776183.1966149746,182,PR0088,4,2,4,8,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,2,0,-8.8054876,115.1137161,A0008,Bingin
UN1295,709981.8006831716,176,PR0088,1,1,1,2,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,2,0,-8.8054876,115.1137161,A0008,Bingin
UN1336,1870933.3981145304,69,PR0081,1,1,1,3,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,5,0,,,A0002,Uluwatu
UN1337,1770387.5521126033,73,PR0081,1,1,1,3,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,5,0,,,A0002,Uluwatu
UN1395,845354.5787563752,180,PR0057,1,1,1,2,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,4,1,-8.809038,115.115846,A0008,Bingin
UN1396,835141.0399127231,206,PR0057,1,1,1,2,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,4,1,-8.809038,115.115846,A0008,Bingin
UN1397,851931.0164310437,219,PR0057,1,1,1,2,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,4,1,-8.809038,115.115846,A0008,Bingin
UN1398,889389.1740935327,185,PR0057,1,1,1,2,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,4,1,-8.809038,115.115846,A0008,Bingin
UN1399,886665.1426296496,187,PR0057,1,1,1,2,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,4,1,-8.809038,115.115846,A0008,Bingin
UN1400,816875.0180644436,163,PR0057,1,1,1,2,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,4,1,-8.809038,115.115846,A0008,Bingin
UN1401,924402.5007598181,201,PR0057,1,1,1,2,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,4,1,-8.809038,115.115846,A0008,Bingin
UN1477,889958.2554557751,45,PR0052,1,1,1,2,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,4,0,-8.6488877,115.1361637,A0003,Canggu
UN1478,1177473.0179403864,28,PR0052,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,4,0,-8.6488877,115.1361637,A0003,Canggu
UN1479,934017.1985028314,38,PR0052,1,1,1,2,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,4,0,-8.6488877,115.1361637,A0003,Canggu
UN1480,884976.8079185773,44,PR0052,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,4,0,-8.6488877,115.1361637,A0003,Canggu
UN1481,1185193.8445137774,28,PR0052,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,4,0,-8.6488877,115.1361637,A0003,Canggu
UN1482,1023915.6429117544,35,PR0052,1,1,1,2,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,4,0,-8.6488877,115.1361637,A0003,Canggu
UN1483,1399597.2761221803,22,PR0052,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,4,0,-8.6488877,115.1361637,A0003,Canggu
UN1484,2015173.343178308,13,PR0052,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,4,0,-8.6488877,115.1361637,A0003,Canggu
UN1485,1631602.020278564,17,PR0052,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,-8.6488877,115.1361637,A0003,Canggu
UN1609,906295.7953571428,10,PR0021,1,1,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,4,2,,,A0002,Uluwatu
UN1610,784414.6008666666,5,PR0021,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,4,2,,,A0002,Uluwatu
UN1611,750153.8644166666,5,PR0021,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,4,2,,,A0002,Uluwatu
UN1613,669382.2526649729,29,PR0021,1,1,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0,4,2,,,A0002,Uluwatu
UN1619,1236801.5480016,10,PR0021,1,1,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,4,2,,,A0002,Uluwatu
UN1623,883257.5577777778,9,PR0021,1,1,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,4,2,,,A0002,Uluwatu
UN1636,233800.110940092,5,PR0009,1,1,1,2,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,4,0,,,A0008,Bingin
UN1735,379036.4273809523,7,PR0312,1,1,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,4,3,,,A0020,Nusa Penida
UN1736,247944.5243589743,13,PR0312,1,1,1,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,4,3,,,A0020,Nusa Penida
UN1737,233354.901510204,7,PR0312,1,1,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,4,3,,,A0020,Nusa Penida
UN1738,364346.4103333332,5,PR0312,1,1,1,2,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,4,3,,,A0020,Nusa Penida
UN1741,283406.9303333332,5,PR0312,1,1,1,2,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,4,3,,,A0020,Nusa Penida
UN1743,889631.9761754385,19,PR0318,1,1,1,2,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,4,4,,,A0020,Nusa Penida
UN1745,1015864.4601666665,10,PR0318,1,1,1,2,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,4,4,,,A0020,Nusa Penida
UN1822,600605.1699802673,78,PR0339,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,4,1,-8.6559436,115.1397607,A0003,Canggu
UN1823,653850.6320682514,63,PR0339,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,4,1,-8.6559436,115.1397607,A0003,Canggu
UN1824,792894.1583602384,44,PR0339,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,4,1,-8.6559436,115.1397607,A0003,Canggu
UN1825,712013.7860135994,54,PR0339,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,4,1,-8.6559436,115.1397607,A0003,Canggu
UN1826,691158.5797930767,61,PR0339,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,4,1,-8.6559436,115.1397607,A0003,Canggu
UN1829,1129530.974,5,PR0340,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,A0039,Tamantirto
UN1897,2076284.6548233212,199,PR0354,5,5,5,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,2,4,-8.803833,115.1450882,A0010,Jimbaran
UN1898,2177338.997026308,162,PR0354,5,5,5,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,2,4,-8.803833,115.1450882,A0010,Jimbaran
UN1900,915798.1865686274,68,PR0355,3,2,3,8,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,4,4,,,A0046,Baciro
UN1958,525547.2568890549,90,PR0198,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-8.6552572,115.1296974,A0003,Canggu
UN1959,519156.03719434125,77,PR0198,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-8.6552572,115.1296974,A0003,Canggu
UN1962,534663.9581097604,64,PR0198,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-8.6552572,115.1296974,A0003,Canggu
UN1963,598089.1304300105,53,PR0198,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-8.6552572,115.1296974,A0003,Canggu
UN1964,573814.2011956043,65,PR0198,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-8.6552572,115.1296974,A0003,Canggu
UN2043,2765039.448031158,81,PR0373,2,2,2,4,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,2,4,,,A0004,Ubud
UN2051,463816.079674074,90,PR0383,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,-8.688048,115.579662,A0020,Nusa Penida
UN2054,389738.0869390243,41,PR0383,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,-8.688048,115.579662,A0020,Nusa Penida
UN2081,1163964.064876639,138,PR0387,2,2,2,8,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,4,4,-7.770902,110.4285759,A0047,Maguwoharjo
UN2092,393508.5831962372,108,PR0198,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,4,4,-8.6552572,115.1296974,A0003,Canggu
UN2093,389184.7816106333,79,PR0198,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,4,4,-8.6552572,115.1296974,A0003,Canggu
UN2094,394507.80589616083,98,PR0198,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,4,4,-8.6552572,115.1296974,A0003,Canggu
UN2095,382814.185852056,93,PR0198,1,1,1,2,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,4,4,-8.6552572,115.1296974,A0003,Canggu
UN2097,2601274.1405440206,88,PR0373,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,2,4,,,A0004,Ubud
UN2113,500817.27654718683,19,PR0395,1,1,1,3,1,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,3,4,-7.7584523,110.3804561,A0001,Yogyakarta
UN2115,504042.2995379072,38,PR0395,1,1,1,3,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,3,4,-7.7584523,110.3804561,A0001,Yogyakarta
UN2120,513676.66798387095,32,PR0395,1,1,1,3,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,3,4,-7.7584523,110.3804561,A0001,Yogyakarta
UN2123,540402.5964069723,39,PR0397,1,1,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,2,4,-8.4584881,115.280513,A0004,Ubud
UN2124,544491.8449744898,336,PR0398,1,1,1,2,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,4,1,-8.688812,115.488442,A0020,Nusa Penida
UN2125,631172.9782898852,274,PR0398,1,1,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,4,1,-8.688812,115.488442,A0020,Nusa Penida
UN2126,643885.9548707482,252,PR0398,1,1,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,1,4,1,-8.688812,115.488442,A0020,Nusa Penida
UN2127,419514.7485174825,143,PR0398,1,1,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,4,1,-8.688812,115.488442,A0020,Nusa Penida
UN2134,477885.3820823937,154,PR0400,1,1,1,2,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,4,3,-8.6965183,115.5792547,A0020,Nusa Penida
UN2135,471344.0535734989,161,PR0400,1,1,1,2,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,4,3,-8.6965183,115.5792547,A0020,Nusa Penida
UN2136,473606.43938095233,98,PR0400,1,1,1,2,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,4,3,-8.6965183,115.5792547,A0020,Nusa Penida
UN2140,270686.003,10,PR0402,1,1,1,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,-8.6752409,115.5664756,A0020,Nusa Penida
UN2143,251203.835,8,PR0402,1,1,1,2,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,4,1,-8.6752409,115.5664756,A0020,Nusa Penida
UN2144,238816.542,9,PR0402,1,1,1,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,4,1,-8.6752409,115.5664756,A0020,Nusa Penida
UN2146,716412.2314814813,9,PR0403,1,1,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,4,3,-8.6756032,115.5652538,A0020,Nusa Penida
UN2147,853164.1696666667,5,PR0403,1,1,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,4,3,-8.6756032,115.5652538,A0020,Nusa Penida
UN2149,338741.1196666666,5,PR0403,1,1,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,4,3,-8.6756032,115.5652538,A0020,Nusa Penida
UN2152,366174.9905166665,10,PR0403,1,1,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,4,3,-8.6756032,115.5652538,A0020,Nusa Penida
UN2155,1172150.92,6,PR0406,3,2,3,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,4,4,,,A0001,Yogyakarta
UN2158,616587.7707034631,11,PR0683,4,,,,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,2,3,,,A0004,Ubud
UN2163,3261068.7869486595,114,PR0409,3,3,3,6,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,1,3,-8.5740741,115.2136803,A0004,Ubud
UN2201,2739248.123268583,82,PR0373,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,2,4,,,A0004,Ubud
UN2213,1602576.1837913305,32,PR0417,3,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.807392,115.157375,A0011,Ungasan
UN2230,480713.91020408156,49,PR0419,1,1,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,1,-8.6768119,115.566473,A0020,Nusa Penida
UN2232,424854.1065432098,27,PR0419,1,1,1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,1,-8.6768119,115.566473,A0020,Nusa Penida
UN2236,285965.77891604,19,PR0423,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,4,1,-8.6385989,115.1438355,A0003,Canggu
UN2237,308692.47990196076,17,PR0419,1,1,1,2,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,4,1,-8.6768119,115.566473,A0020,Nusa Penida
UN2238,325970.187081804,24,PR0423,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,4,1,-8.6385989,115.1438355,A0003,Canggu
UN2239,380913.09841855196,17,PR0423,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,4,1,-8.6385989,115.1438355,A0003,Canggu
UN2240,318868.8372619047,6,PR0423,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,4,1,-8.6385989,115.1438355,A0003,Canggu
UN2243,476370.84167532466,11,PR0423,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,4,1,-8.6385989,115.1438355,A0003,Canggu
UN2244,390277.11542410706,16,PR0423,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,4,1,-8.6385989,115.1438355,A0003,Canggu
UN2262,1468557.3757883299,221,PR0432,2,3,2,4,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,2,4,-8.837896,115.151689,A0011,Ungasan
UN2266,3073492.4771989402,128,PR0435,4,5,4,9,1,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,2,4,-8.810648,115.156482,A0011,Ungasan
UN2287,406511.3074134628,77,PR0442,1,1,1,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,1,1,4,1,-8.652609,115.13751,A0003,Canggu
UN2288,417013.01496910234,121,PR0442,1,1,1,2,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,4,1,-8.652609,115.13751,A0003,Canggu
UN2292,291678.3618181817,11,PR0419,1,1,1,2,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,4,1,-8.6768119,115.566473,A0020,Nusa Penida
UN2293,400773.13638922304,104,PR0442,1,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,4,1,-8.652609,115.13751,A0003,Canggu
UN2298,424949.44012190733,80,PR0442,1,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,4,1,-8.652609,115.13751,A0003,Canggu
UN2301,439195.0939075783,87,PR0442,1,1,1,2,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,4,1,-8.652609,115.13751,A0003,Canggu
UN2312,347474.422421485,14,PR0442,1,1,1,2,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,4,1,-8.652609,115.13751,A0003,Canggu
UN2313,431983.8961206107,106,PR0442,1,1,1,2,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,4,1,-8.652609,115.13751,A0003,Canggu
UN2318,419032.2710699441,81,PR0442,1,1,1,2,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,1,4,1,-8.652609,115.13751,A0003,Canggu
UN2319,321614.32671425055,11,PR0442,1,1,1,2,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,4,1,-8.652609,115.13751,A0003,Canggu
UN2320,573085.7562649817,247,PR0453,1,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,2,3,-8.50706,115.276521,A0004,Ubud
UN2330,333444.40295887436,66,PR0460,1,1,1,2,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,2,5,-8.4585533,115.2799388,A0004,Ubud
UN2334,337073.53822420625,8,PR0464,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,4,3,-8.6488393,115.1329232,A0003,Canggu
UN2335,276003.6511913417,10,PR0464,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,4,3,-8.6488393,115.1329232,A0003,Canggu
UN2364,384760.63101770735,117,PR0467,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.650003,115.133906,A0003,Canggu
UN2365,363807.57410983706,82,PR0467,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.650003,115.133906,A0003,Canggu
UN2378,324850.8531239837,82,PR0460,1,1,1,2,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,2,5,-8.4585533,115.2799388,A0004,Ubud
UN2380,1241466.5712387213,38,PR0474,2,3,2,4,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,2,4,-8.655828,115.1417823,A0003,Canggu
UN2386,461988.084868799,221,PR0475,1,1,1,2,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,4,3,-8.8357515,115.1172562,A0002,Uluwatu
UN2389,482398.49784110085,188,PR0475,1,1,1,2,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,4,3,-8.8357515,115.1172562,A0002,Uluwatu
UN2390,460758.54587060236,170,PR0475,1,1,1,2,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,4,3,-8.8357515,115.1172562,A0002,Uluwatu
UN2393,459530.96953161777,180,PR0475,1,1,1,2,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,4,3,-8.8357515,115.1172562,A0002,Uluwatu
UN2394,440342.8132933945,153,PR0475,1,1,1,2,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,4,3,-8.8357515,115.1172562,A0002,Uluwatu
UN2395,425557.3431579121,173,PR0485,1,1,1,2,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,4,4,-8.837085,115.100357,A0002,Uluwatu
UN2396,533590.1228558302,158,PR0485,1,1,1,2,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,4,4,-8.837085,115.100357,A0002,Uluwatu
UN2397,512602.5658193779,153,PR0485,1,1,1,2,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,4,4,-8.837085,115.100357,A0002,Uluwatu
UN2398,504790.0611371442,156,PR0485,1,1,1,2,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,4,4,-8.837085,115.100357,A0002,Uluwatu
UN2399,488479.25615592534,166,PR0485,1,1,1,2,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,4,4,-8.837085,115.100357,A0002,Uluwatu
UN2400,1274893.520608427,176,PR0486,3,3,3,6,1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,2,4,-8.50706,115.276521,A0004,Ubud
UN2402,643074.473425558,10,PR0489,2,5,2,6,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,2,3,-8.8083204,115.1562053,A0011,Ungasan
UN2444,1601314.8674595815,92,PR0500,3,5,3,6,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,2,4,-8.830237,115.167079,A0011,Ungasan
UN2446,687210.4587850213,60,PR0245,1,1,1,2,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,4,0,-8.822391,115.0871096,A0002,Uluwatu
UN2447,623316.1529199267,125,PR0245,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,4,0,-8.822391,115.0871096,A0002,Uluwatu
UN2448,589620.0868129133,72,PR0245,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,4,0,-8.822391,115.0871096,A0002,Uluwatu
UN2449,398967.6514,20,PR0245,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,4,0,-8.822391,115.0871096,A0002,Uluwatu
UN2450,486938.5043268397,55,PR0245,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,-8.822391,115.0871096,A0002,Uluwatu
UN2451,609702.2499330753,59,PR0245,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,-8.822391,115.0871096,A0002,Uluwatu
UN2453,529081.1738727404,72,PR0245,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,-8.822391,115.0871096,A0002,Uluwatu
