unit_id,average_baseline_price,number_of_bookings,property_id,bedroom,bathroom,beds,capacity,ac,balcony,beachfront,breakfast,building_staff,cable_tv,essentials,garden,gym,hair_dryer,hanger,heating,hot_water,kitchen,linens,lock,luggage_drop_off,parking,pool,private_entrance,shampoo,tv,washer,wifi,workspace,property_type,property_design,lat,lng,area_id,area_name
UN2883,402323.8114531203,39,PR0423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.6385989,115.1438355,A0003,Canggu
UN2884,1137314.424004403,81,PR0765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.8252874,115.1528102,A0011,Ungasan
UN2885,2195786.0028125,32,PR0766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,A0001,Yogyakarta
UN2886,1444318.8388095237,21,PR0293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,-7.8064016,110.3657658,A0001,Yogyakarta
UN2887,650147.2311052631,95,PR0722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,-8.2800675,115.3711823,A0027,Kintamani
UN2888,1888593.2446005638,101,PR0769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.8099965,115.1160201,A0008,Bingin
UN2891,1872344.6306613756,72,PR0768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,-8.8080537,115.1207207,A0008,Bingin
UN2892,1324285.0150113378,7,PR0770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,,,A0015,Seminyak
UN2894,393338.43828932167,20,PR0771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,A0003,Canggu
UN2895,432679.8628063725,16,PR0771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,A0003,Canggu
UN2896,419364.14045925176,9,PR0771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,A0003,Canggu
UN2897,408796.74464285694,16,PR0771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,A0003,Canggu
UN2900,363764.6587301585,6,PR0771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,A0003,Canggu
UN2901,410175.85708812246,15,PR0771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,A0003,Canggu
UN2902,624550.9495151514,165,PR0371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.709399,115.586846,A0020,Nusa Penida
UN2903,684036.6004909688,145,PR0371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.709399,115.586846,A0020,Nusa Penida
UN2908,1338538.3940083005,109,PR0774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,-8.5961485,115.1215203,A0024,Tabanan
UN2909,1240572.4569217684,7,PR0772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,A0033,Greece
UN2910,781352.8222619046,10,PR0772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,A0033,Greece
UN2911,2273566.5171828675,105,PR0769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.8099965,115.1160201,A0008,Bingin
UN2912,952487.0994639356,50,PR0776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,-8.6310751,115.1515688,A0003,Canggu
UN2913,578239.1726906727,89,PR0575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.651059,115.131027,A0003,Canggu
UN2914,995581.4772463768,138,PR0773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-8.2422922,115.1482004,A0025,Singaraja
UN2916,492035.75471830985,142,PR0773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-8.2422922,115.1482004,A0025,Singaraja
UN2917,581814.6531059523,100,PR0773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,-8.2422922,115.1482004,A0025,Singaraja
UN2921,2001234.8773904762,175,PR0775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,-8.4912128,115.416027,A0028,Karangasem
UN2922,2361631.2043423485,103,PR0769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.8099965,115.1160201,A0008,Bingin
UN2924,434898.8898697317,29,PR0198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-8.6552572,115.1296974,A0003,Canggu
UN2925,414538.70798707096,24,PR0198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-8.6552572,115.1296974,A0003,Canggu
UN2928,448925.456096681,11,PR0198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-8.6552572,115.1296974,A0003,Canggu
UN2929,510589.87880952377,28,PR0198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-8.6552572,115.1296974,A0003,Canggu
UN2930,401821.7257109556,11,PR0198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-8.6552572,115.1296974,A0003,Canggu
UN2932,495178.39566872414,36,PR0198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-8.6552572,115.1296974,A0003,Canggu
UN2933,511899.25127976184,24,PR0198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-8.6552572,115.1296974,A0003,Canggu
UN2934,1085507.3214611872,73,PR0777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.8310593,115.1511331,A0011,Ungasan
UN2935,1342850.044912892,82,PR0767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,-8.8313091,115.1417599,A0011,Ungasan
UN2936,816301.181257703,119,PR0728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,-8.7027063,115.583168,A0020,Nusa Penida
UN2937,742988.2742542856,100,PR0781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.6736324,115.5533365,A0020,Nusa Penida
UN2938,776887.1849974936,95,PR0781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.6736324,115.5533365,A0020,Nusa Penida
UN2939,852164.0533921223,81,PR0781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.6736324,115.5533365,A0020,Nusa Penida
UN2940,805920.9089908007,88,PR0781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.6736324,115.5533365,A0020,Nusa Penida
UN2943,2006199.6261444443,100,PR0780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.6763663,115.1749995,A0052,Kerobokan
UN2944,338678.38288067543,86,PR0782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,-8.6923597,115.4467184,A0036,Nusa Ceningan
UN2946,444520.074586479,61,PR0575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.651059,115.131027,A0003,Canggu
UN2947,429278.2381001488,52,PR0575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.651059,115.131027,A0003,Canggu
UN2948,428541.1364404785,64,PR0575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.651059,115.131027,A0003,Canggu
UN2950,458562.7085212798,53,PR0575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.651059,115.131027,A0003,Canggu
UN2951,469371.3117395528,49,PR0575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.651059,115.131027,A0003,Canggu
UN2952,452864.3151157913,53,PR0575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.651059,115.131027,A0003,Canggu
UN2953,469878.0590438419,53,PR0575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.651059,115.131027,A0003,Canggu
UN2954,302642.4153673469,105,PR0782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,-8.6923597,115.4467184,A0036,Nusa Ceningan
UN2955,365488.4456349206,66,PR0782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,-8.6923597,115.4467184,A0036,Nusa Ceningan
UN2956,401925.95646258496,49,PR0782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,-8.6923597,115.4467184,A0036,Nusa Ceningan
UN2957,416288.56587301585,42,PR0782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,-8.6923597,115.4467184,A0036,Nusa Ceningan
UN2958,503370.8963541666,32,PR0782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,-8.6923597,115.4467184,A0036,Nusa Ceningan
UN2959,578118.8076923077,26,PR0782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,-8.6923597,115.4467184,A0036,Nusa Ceningan
UN2960,745509.3657407407,18,PR0782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,-8.6923597,115.4467184,A0036,Nusa Ceningan
UN2961,602678.5208333333,20,PR0782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,-8.6923597,115.4467184,A0036,Nusa Ceningan
UN2966,858039.8081349205,62,PR0778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.8227194,115.1845265,A0035,Kutuh
UN2967,360759.8224242424,55,PR0782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,-8.6923597,115.4467184,A0036,Nusa Ceningan
UN2968,263913.5654654654,111,PR0782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,-8.6923597,115.4467184,A0036,Nusa Ceningan
UN2969,299103.3063592524,79,PR0782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,-8.6923597,115.4467184,A0036,Nusa Ceningan
UN2970,293752.9828571428,70,PR0782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,-8.6923597,115.4467184,A0036,Nusa Ceningan
UN2971,308653.1639880952,56,PR0782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,-8.6923597,115.4467184,A0036,Nusa Ceningan
UN2972,390237.87391304335,46,PR0782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,-8.6923597,115.4467184,A0036,Nusa Ceningan
UN2973,414594.1806306306,37,PR0782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,-8.6923597,115.4467184,A0036,Nusa Ceningan
UN2974,511266.8888888889,27,PR0782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,-8.6923597,115.4467184,A0036,Nusa Ceningan
UN2975,598606.1916666667,20,PR0782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,-8.6923597,115.4467184,A0036,Nusa Ceningan
UN2976,658789.7878787877,11,PR0782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,-8.6923597,115.4467184,A0036,Nusa Ceningan
UN2977,653841.4388888889,15,PR0782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,-8.6923597,115.4467184,A0036,Nusa Ceningan
UN2978,593259.1785714285,14,PR0782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,-8.6923597,115.4467184,A0036,Nusa Ceningan
UN2979,737166.5407407407,9,PR0782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,-8.6923597,115.4467184,A0036,Nusa Ceningan
UN2980,839799.625,8,PR0782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,-8.6923597,115.4467184,A0036,Nusa Ceningan
UN2981,1111297.0,5,PR0782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,-8.6923597,115.4467184,A0036,Nusa Ceningan
UN2982,1092151.4166666667,6,PR0782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,-8.6923597,115.4467184,A0036,Nusa Ceningan
UN2983,1002518.0,5,PR0782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,-8.6923597,115.4467184,A0036,Nusa Ceningan
UN2984,1038539.2,5,PR0782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,-8.6923597,115.4467184,A0036,Nusa Ceningan
UN2986,597354.6,5,PR0782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,-8.6923597,115.4467184,A0036,Nusa Ceningan
UN2987,771943.6666666666,6,PR0782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,-8.6923597,115.4467184,A0036,Nusa Ceningan
UN2988,9677794.598070174,19,PR0784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,,,A0009,Balangan
UN2990,1541977.8293275416,74,PR0788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.5070296,115.2765821,A0004,Ubud
UN2991,640194.943162393,78,PR0789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.8352064,115.1199165,A0002,Uluwatu
UN2992,644210.2934193398,82,PR0789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.8352064,115.1199165,A0002,Uluwatu
UN2993,640756.852904475,83,PR0789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.8352064,115.1199165,A0002,Uluwatu
UN2994,635106.6595599235,71,PR0789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.8352064,115.1199165,A0002,Uluwatu
UN2995,1074400.2738304092,76,PR0787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,-8.8368695,115.1514266,A0011,Ungasan
UN2996,3078173.224183006,68,PR0779,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,-8.8077197,115.1204686,A0008,Bingin
UN2997,1864054.7024860852,70,PR0786,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.8080918,115.1208416,A0037,Pecatu
UN3001,493261.6851851851,9,PR0782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,-8.6923597,115.4467184,A0036,Nusa Ceningan
UN3006,776321.1928907715,24,PR0791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-8.6236025,115.1409168,A0029,Mengwi
UN3007,777447.67593958,30,PR0791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-8.6236025,115.1409168,A0029,Mengwi
UN3008,747940.4183728758,32,PR0791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-8.6236025,115.1409168,A0029,Mengwi
UN3009,779655.7814373843,30,PR0791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-8.6236025,115.1409168,A0029,Mengwi
UN3010,532348.4943929806,44,PR0791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-8.6236025,115.1409168,A0029,Mengwi
UN3011,522197.22240858537,38,PR0791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-8.6236025,115.1409168,A0029,Mengwi
UN3012,522500.88013983367,42,PR0791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-8.6236025,115.1409168,A0029,Mengwi
UN3013,516254.36668325996,31,PR0791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-8.6236025,115.1409168,A0029,Mengwi
UN3014,501548.48747288866,34,PR0791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-8.6236025,115.1409168,A0029,Mengwi
UN3015,521309.41036159766,37,PR0791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,-8.6236025,115.1409168,A0029,Mengwi
UN3016,1827700.392111111,5,PR0795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,A0032,Umalas
UN3017,922564.6871794871,13,PR0794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,A0032,Umalas
UN3019,1320091.2781609194,29,PR0790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,A0003,Canggu
UN3020,3444395.61953405,62,PR0793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,-8.8095938,115.1139568,A0008,Bingin
UN3022,760007.9201403493,21,PR0792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,-8.8226418,115.117336,A0002,Uluwatu
UN3023,389789.3854461297,49,PR0442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.652609,115.13751,A0003,Canggu
UN3024,420037.25139944686,36,PR0442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.652609,115.13751,A0003,Canggu
UN3025,408916.49490837095,37,PR0442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.652609,115.13751,A0003,Canggu
UN3026,1082656.8435315976,28,PR0792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,-8.8226418,115.117336,A0002,Uluwatu
UN3027,944932.8125494387,38,PR0797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,-8.8085281,115.2022116,A0012,Nusa Dua
UN3028,710707.1439287319,18,PR0792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,-8.8226418,115.117336,A0002,Uluwatu
UN3029,750891.2004773406,69,PR0802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.8371728,115.1297904,A0037,Pecatu
UN3030,532130.9817947531,22,PR0575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.651059,115.131027,A0003,Canggu
UN3031,671688.9590029761,32,PR0792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,-8.8226418,115.117336,A0002,Uluwatu
UN3032,682585.0416109252,46,PR0806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.8372167,115.1298662,A0037,Pecatu
UN3034,1003636.2051282051,13,PR0554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,-8.684567,115.495276,A0020,Nusa Penida
UN3035,753560.6378048781,41,PR0554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,-8.684567,115.495276,A0020,Nusa Penida
UN3036,754283.7115384615,26,PR0554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,-8.684567,115.495276,A0020,Nusa Penida
UN3037,1404945.753409091,44,PR0417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.807392,115.157375,A0011,Ungasan
UN3038,2030423.2349972152,57,PR0803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.8156606,115.1214922,A0008,Bingin
UN3039,323883.75934065925,26,PR0554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,-8.684567,115.495276,A0020,Nusa Penida
UN3040,723095.2236163218,45,PR0088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,-8.8054876,115.1137161,A0008,Bingin
UN3044,721733.4088482686,27,PR0813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.6234373,115.1528724,A0003,Canggu
UN3045,676469.7467519459,32,PR0813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.6234373,115.1528724,A0003,Canggu
UN3046,683253.2730472358,30,PR0813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.6234373,115.1528724,A0003,Canggu
UN3047,756544.348199023,24,PR0813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.6234373,115.1528724,A0003,Canggu
UN3048,739293.5439108138,25,PR0813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.6234373,115.1528724,A0003,Canggu
UN3049,1180136.4210723303,24,PR0809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,-8.820657,115.0981051,A0002,Uluwatu
UN3050,709137.2141568459,47,PR0809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,-8.820657,115.0981051,A0002,Uluwatu
UN3051,665198.4601586035,33,PR0809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,-8.820657,115.0981051,A0002,Uluwatu
UN3052,2420538.179379252,28,PR0801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.6632781,115.1453306,A0003,Canggu
UN3053,1963385.8734848483,26,PR0824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,-8.689944,115.1666776,A0015,Seminyak
UN3054,933072.1984496122,43,PR0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,-8.5068575,115.2408338,A0004,Ubud
UN3055,633966.561195542,47,PR0829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,-8.5068575,115.2408338,A0004,Ubud
UN3056,456818.5766097561,41,PR0827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,-8.2800442,115.3830628,A0027,Kintamani
UN3057,549495.3928869048,28,PR0827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,-8.2800442,115.3830628,A0027,Kintamani
UN3058,777017.9885714286,14,PR0827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,-8.2800442,115.3830628,A0027,Kintamani
UN3059,710458.5408333334,12,PR0827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,-8.2800442,115.3830628,A0027,Kintamani
UN3060,474678.31125,8,PR0827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,-8.2800442,115.3830628,A0027,Kintamani
UN3061,390412.2366666667,6,PR0827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,-8.2800442,115.3830628,A0027,Kintamani
UN3067,1454027.2555555555,42,PR0830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.8180574,115.0963107,A0002,Uluwatu
UN3068,939299.4861874236,36,PR0810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.8313289,115.1669471,A0011,Ungasan
UN3070,1042827.24691358,27,PR0810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.8313289,115.1669471,A0011,Ungasan
UN3071,1001282.3945468508,31,PR0810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.8313289,115.1669471,A0011,Ungasan
UN3072,698962.6408369407,33,PR0694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.805774,115.118795,A0008,Bingin
UN3073,577295.7113412449,22,PR0694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,-8.805774,115.118795,A0008,Bingin
UN3074,1902640.6953231292,28,PR0840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,A0008,Bingin
UN3075,710451.8020634919,15,PR0838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,A0037,Pecatu
UN3076,643271.069387755,21,PR0838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,A0037,Pecatu
UN3077,650513.7280394523,18,PR0838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,A0037,Pecatu
UN3078,699319.6910934742,15,PR0838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,A0037,Pecatu
UN3079,631019.5048701297,22,PR0838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,A0037,Pecatu
UN3080,1577572.4186772485,45,PR0847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,-8.8180574,115.0963107,A0002,Uluwatu
UN3081,1498709.0166666666,10,PR0851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,A0011,Ungasan
UN3082,296931.3816666666,20,PR0837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,A0022,Sanur
UN3083,371527.680657748,13,PR0837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,A0022,Sanur
UN3084,335039.1625,24,PR0837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,A0022,Sanur
UN3085,361411.3260869565,14,PR0837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,A0022,Sanur
UN3086,359480.2433333333,20,PR0837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,A0022,Sanur
UN3087,1673334.7007575757,11,PR0834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,,,A0031,Pererenan
UN3088,1999502.6805555555,6,PR0852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,A0003,Canggu
UN3089,2702959.5919871796,26,PR0805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,-8.6763302,115.174996,A0052,Kerobokan
UN3090,2702959.5919871796,26,PR0805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,-8.6763302,115.174996,A0052,Kerobokan
UN3091,2702959.5919871796,26,PR0805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,-8.6763302,115.174996,A0052,Kerobokan
UN3092,318629.9371428568,5,PR0861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,A0003,Canggu
UN3096,317582.96190476173,7,PR0861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,A0003,Canggu
UN3097,308517.71645021613,7,PR0861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,A0003,Canggu
UN3098,964641.1333333333,12,PR0188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,-8.8284397,115.0879669,A0002,Uluwatu
UN3099,2490221.1238095234,5,PR0864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,A0011,Ungasan
UN3100,1758060.7499999998,8,PR0864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,A0011,Ungasan
UN3101,1799272.1354166665,8,PR0864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,A0011,Ungasan
UN3103,1723947.4033333333,10,PR0858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,A0008,Bingin
